id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,city,country,state,zip
6866820,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103429907/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2018-10-05T12:20:14.000Z,aluminum,,1,40,,,outboard,Atlantic City,US,NJ,08401
6799366,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-dlx-103380652/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 DLX",2019,new,26.17,8.5,2095,2018-08-07T12:15:47.000Z,aluminum,,1,115,,,outboard,Memphis,US,TN,38105
6866280,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-jon-103429419/,power,power-jon,Tracker,Grizzly 1754 Jon,2019,new,17.08,6.5,670,2018-10-05T12:18:15.000Z,aluminum,,1,0,,,outboard,Memphis,US,TN,38105
6866953,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-sportsman-103430054/,power,power-jon,Tracker,Grizzly 1860 CC Sportsman,2019,new,19.5,7,1440,2018-10-05T12:20:44.000Z,aluminum,,1,90,,,outboard,Memphis,US,TN,38105
6902735,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103453647/,power,power-jon,Tracker,Grizzly 1860 CC,2019,new,19.17,7,1020,2018-11-07T06:47:12.000Z,aluminum,,1,90,,,outboard,Memphis,US,TN,38105
6798934,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-24-dlx-103380269/,power,power-pontoon,Sun Tracker,Party Barge 24 DLX,2019,new,26.17,8.5,2200,2018-08-07T12:15:21.000Z,aluminum,,1,150,,,outboard,Round Rock,US,TX,78665
6884413,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103442579/,power,power-jon,Tracker,Grizzly 1860 CC,2019,new,19.17,7,1020,2018-10-22T12:17:44.000Z,aluminum,,1,90,,,outboard,Round Rock,US,TX,78665
6914012,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-sportsman-103459840/,power,power-jon,Tracker,Grizzly 1860 CC Sportsman,2019,new,19.5,7,1440,2018-11-17T12:17:27.000Z,aluminum,,1,90,,,outboard,Round Rock,US,TX,78665
6902868,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103453747/,power,power-jon,Tracker,Grizzly 2072 CC Sportsman,2019,new,21.42,8.5,1930,2018-11-07T06:47:29.000Z,aluminum,,1,150,,,outboard-4s,Round Rock,US,TX,78665
6866800,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103429916/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2018-10-05T12:20:10.000Z,aluminum,,1,0,,,outboard,San Jose,US,CA,95118
6866715,https://www.boattrader.com/listing/2019-tracker-grizzly-1654-t-sportsman-103429788/,power,power-jon,Tracker,Grizzly 1654 T Sportsman,2019,new,17.33,6.5,744,2018-10-05T12:19:52.000Z,aluminum,,1,30,,,outboard-4s,San Jose,US,CA,95118
6881846,https://www.boattrader.com/listing/2019-tracker-grizzly-1448-jon-103440727/,power,power-jon,Tracker,Grizzly 1448 Jon,2019,new,14,6,562,2018-10-19T12:17:32.000Z,aluminum,,1,0,,,outboard,San Jose,US,CA,95118
6899230,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-sportsman-103451830/,power,power-jon,Tracker,Grizzly 1860 CC Sportsman,2019,new,19.5,7,1440,2018-11-03T12:16:28.000Z,aluminum,,1,90,,,outboard,San Jose,US,CA,95118
6890006,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-103445609/,power,power-jon,Tracker,Grizzly 2072 CC,2019,new,21.42,8.25,1388,2018-10-25T12:17:33.000Z,aluminum,,1,115,,,outboard-4s,San Jose,US,CA,95118
6867144,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103430204/,power,power-jon,Tracker,Grizzly 1860 CC,2019,new,19.17,7,1020,2018-10-05T12:21:26.000Z,aluminum,,1,60,,,outboard,Bridgeport,US,CT,06608
6906954,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-dlx-103456105/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 DLX",2019,new,26.17,8.5,2095,2018-11-10T12:16:35.000Z,aluminum,,1,150,,,outboard,Gaylord,US,MI,49735
6866725,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103429872/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2018-10-05T12:19:54.000Z,aluminum,,1,0,,,outboard,Gaylord,US,MI,49735
6916789,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103461293/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2018-11-21T06:16:56.000Z,aluminum,,1,0,,,outboard,Brandon,US,MS,39047
6891455,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-jon-103446655/,power,power-jon,Tracker,Grizzly 1648 Jon,2019,new,16.08,6,587,2018-10-26T12:16:57.000Z,aluminum,,1,0,,,outboard,Sidney,US,NE,69160
6866275,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-sportsman-103429412/,power,power-jon,Tracker,Grizzly 1860 CC Sportsman,2019,new,19.5,7,1440,2018-10-05T12:18:13.000Z,aluminum,,1,90,,,outboard,Sidney,US,NE,69160
6866819,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103429906/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2018-10-05T12:20:14.000Z,aluminum,,1,60,,,outboard,Fort Mill,US,SC,29708
6887297,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103444512/,power,power-jon,Tracker,Grizzly 2072 CC Sportsman,2019,new,21.42,8.5,1930,2018-10-24T12:16:33.000Z,aluminum,,1,115,,,outboard-4s,Fort Mill,US,SC,29708
6866721,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103429854/,power,power-jon,Tracker,Grizzly 1648 SC,2019,new,16.08,6,715,2018-10-05T12:19:53.000Z,aluminum,,1,40,,,outboard,Huntsville,US,AL,35806
6905897,https://www.boattrader.com/listing/2019-tracker-pro-team-195-txw-103455437/,power,power-bass,Tracker,Pro Team 195 TXW,2019,new,18.58,8.17,1302,2018-11-09T10:37:39.000Z,aluminum,,1,150,,,outboard,Huntsville,US,AL,35806
6840883,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-24-dlx-103412172/,power,power-pontoon,Sun Tracker,Party Barge 24 DLX,2019,new,26.17,8.5,2200,2018-09-12T12:15:42.000Z,aluminum,,1,115,,,outboard,Gainesville,US,VA,20155
6866756,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-103429866/,power,power-jon,Tracker,Grizzly 2072 CC,2019,new,21.42,8.25,1388,2018-10-05T12:20:00.000Z,aluminum,,1,115,,,outboard-4s,Gainesville,US,VA,20155
6866851,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-sportsman-103429984/,power,power-jon,Tracker,Grizzly 1860 CC Sportsman,2019,new,19.5,7,1440,2018-10-05T12:20:21.000Z,aluminum,,1,90,,,outboard,Gainesville,US,VA,20155
6866742,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103429842/,power,power-jon,Tracker,Grizzly 1648 SC,2019,new,16.08,6,715,2018-10-05T12:19:57.000Z,aluminum,,1,40,,,outboard,Louisville,US,KY,40241
6925972,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-103467177/,power,power-jon,Tracker,Grizzly 2072 CC,2019,new,21.42,8.25,1388,2018-12-03T06:17:28.000Z,aluminum,,1,150,,,outboard-4s,Louisville,US,KY,40241
6866626,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-sportsman-103429756/,power,power-jon,Tracker,Grizzly 1860 CC Sportsman,2019,new,19.5,7,1440,2018-10-05T12:19:34.000Z,aluminum,,1,90,,,outboard,Noblesville,US,IN,46060
6866489,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103429617/,power,power-jon,Tracker,Grizzly 1860 CC,2019,new,19.17,7,1020,2018-10-05T12:19:04.000Z,aluminum,,1,90,,,outboard,Noblesville,US,IN,46060
6866939,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103430021/,power,power-jon,Tracker,Grizzly 1648 SC,2019,new,16.08,6,715,2018-10-05T12:20:40.000Z,aluminum,,1,40,,,outboard,Noblesville,US,IN,46060
6896036,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-jon-103449783/,power,power-jon,Tracker,Grizzly 1648 Jon,2019,new,16.08,6,587,2018-10-31T12:17:19.000Z,aluminum,,1,0,,,outboard,Noblesville,US,IN,46060
6897087,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103450487/,power,power-jon,Tracker,Grizzly 1860 CC,2019,new,19.17,7,1020,2018-11-01T12:16:52.000Z,aluminum,,1,90,,,outboard,Henrico,US,VA,23233
6866838,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-sportsman-103429957/,power,power-jon,Tracker,Grizzly 1860 CC Sportsman,2019,new,19.5,7,1440,2018-10-05T12:20:17.000Z,aluminum,,1,90,,,outboard,Henrico,US,VA,23233
6897088,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103450455/,power,power-jon,Tracker,Grizzly 1860 CC,2019,new,19.17,7,1020,2018-11-01T12:16:52.000Z,aluminum,,1,90,,,outboard,Henrico,US,VA,23233
6916782,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-24-xp3-103461287/,power,power-pontoon,Sun Tracker,Party Barge 24 XP3,2019,new,26.17,8.5,3195,2018-11-21T06:16:54.000Z,aluminum,,1,150,,,outboard,La Vista,US,NE,68138
6866730,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103429875/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2018-10-05T12:19:55.000Z,aluminum,,1,40,,,outboard,La Vista,US,NE,68138
6866963,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-sportsman-103430038/,power,power-jon,Tracker,Grizzly 1860 CC Sportsman,2019,new,19.5,7,1440,2018-10-05T12:20:46.000Z,aluminum,,1,60,,,outboard,Berlin,US,MA,01749
6866691,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-jon-103429792/,power,power-jon,Tracker,Grizzly 1648 Jon,2019,new,16.08,6,587,2018-10-05T12:19:47.000Z,aluminum,,1,0,,,outboard,Berlin,US,MA,01749
6866923,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103430052/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2018-10-05T12:20:37.000Z,aluminum,,1,60,,,outboard,Berlin,US,MA,01749
6832492,https://www.boattrader.com/listing/2019-tracker-pro-team-195-txw-103406406/,power,power-bass,Tracker,Pro Team 195 TXW,2019,new,18.58,8.17,1302,2018-09-05T12:15:27.000Z,aluminum,,1,150,,,outboard,Hammond,US,IN,46324
6866698,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103429800/,power,power-jon,Tracker,Grizzly 1648 SC,2019,new,16.08,6,715,2018-10-05T12:19:48.000Z,aluminum,,1,25,,,outboard,Hammond,US,IN,46324
6925915,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-22-xp3-103467134/,power,power-pontoon,Sun Tracker,"Fishin' Barge 22 XP3",2019,new,24.17,8.5,2680,2018-12-03T06:17:19.000Z,aluminum,,1,150,,,outboard,Hammond,US,IN,46324
6866301,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103429436/,power,power-jon,Tracker,Grizzly 1648 SC,2019,new,16.08,6,715,2018-10-05T12:18:21.000Z,aluminum,,1,40,,,outboard,Hoffman Estates,US,IL,60192
6866931,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103430036/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2018-10-05T12:20:38.000Z,aluminum,,1,0,,,outboard,Hoffman Estates,US,IL,60192
6926957,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103467829/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2018-12-04T06:17:19.000Z,aluminum,,1,0,,,outboard,Hoffman Estates,US,IL,60192
6876402,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-jon-103436826/,power,power-jon,Tracker,Grizzly 1754 Jon,2019,new,17.08,6.5,670,2018-10-15T12:16:35.000Z,aluminum,,1,0,,,outboard,Owatonna,US,MN,55060
6866712,https://www.boattrader.com/listing/2019-tracker-grizzly-1654-t-sportsman-103429785/,power,power-jon,Tracker,Grizzly 1654 T Sportsman,2019,new,17.33,6.5,744,2018-10-05T12:19:51.000Z,aluminum,,1,25,,,outboard-4s,Owatonna,US,MN,55060
6900861,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-24-dlx-103452875/,power,power-pontoon,Sun Tracker,Party Barge 24 DLX,2019,new,26.17,8.5,2200,2018-11-06T07:13:18.000Z,aluminum,,1,115,,,outboard,Owatonna,US,MN,55060
6867101,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103430237/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2018-10-05T12:21:16.000Z,aluminum,,1,40,,,outboard,Glendale,US,AZ,85305
6900868,https://www.boattrader.com/listing/2019-tracker-grizzly-1654-t-sportsman-103452865/,power,power-jon,Tracker,Grizzly 1654 T Sportsman,2019,new,17.33,6.5,744,2018-11-06T07:13:19.000Z,aluminum,,1,40,,,outboard-4s,Glendale,US,AZ,85305
6866883,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103430015/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2018-10-05T12:20:28.000Z,aluminum,,1,40,,,outboard,Ashwaubenon,US,WI,54304
6866283,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103429437/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2018-10-05T12:18:16.000Z,aluminum,,1,40,,,outboard,Ashwaubenon,US,WI,54304
6801499,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-24-dlx-103382397/,power,power-pontoon,Sun Tracker,Party Barge 24 DLX,2019,new,26.17,8.5,2200,2018-08-08T12:19:56.000Z,aluminum,,1,150,,,outboard,Ashwaubenon,US,WI,54304
6802247,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-22-xp3-103383122/,power,power-pontoon,Sun Tracker,"Fishin' Barge 22 XP3",2019,new,24.17,8.5,2680,2018-08-08T12:21:44.000Z,aluminum,,1,150,,,outboard,Prairie Du Chien,US,WI,53821
6912184,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103458624/,power,power-jon,Tracker,Grizzly 2072 CC Sportsman,2019,new,21.42,8.5,1930,2018-11-15T12:18:29.000Z,aluminum,,1,150,,,outboard-4s,Prairie Du Chien,US,WI,53821
6866438,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103429508/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2018-10-05T12:18:52.000Z,aluminum,,1,40,,,outboard,Richfield,US,WI,53076
6892332,https://www.boattrader.com/listing/2019-tracker-grizzly-1654-t-sportsman-103447269/,power,power-jon,Tracker,Grizzly 1654 T Sportsman,2019,new,17.33,6.5,744,2018-10-27T12:18:18.000Z,aluminum,,1,40,,,outboard-4s,Richfield,US,WI,53076
6898387,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-jon-103451270/,power,power-jon,Tracker,Grizzly 1754 Jon,2019,new,17.08,6.5,670,2018-11-02T12:17:14.000Z,aluminum,,1,0,,,outboard,Richfield,US,WI,53076
6931401,https://www.boattrader.com/listing/2019-nitro-z19-103469836/,power,power-bass,Nitro,Z19,2019,new,19.33,7.83,1850,2018-12-07T06:17:28.000Z,fiberglass,gasoline,1,200,,,outboard,Richfield,US,WI,53076
6918013,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103462117/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2018-11-22T06:16:54.000Z,aluminum,,1,0,,,outboard,Bristol,US,VA,24202
6925258,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-22-xp3-103466723/,power,power-pontoon,Sun Tracker,"Fishin' Barge 22 XP3",2019,new,24.17,8.5,2680,2018-12-01T06:17:26.000Z,aluminum,,1,150,,,outboard,Bristol,US,VA,24202
6866849,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103429959/,power,power-jon,Tracker,Grizzly 1648 SC,2019,new,16.08,6,715,2018-10-05T12:20:20.000Z,aluminum,,1,40,,,outboard,Corpus Christi,US,TX,78415
6916833,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103461334/,power,power-jon,Tracker,Grizzly 1648 SC,2019,new,16.08,6,715,2018-11-21T06:17:02.000Z,aluminum,,1,40,,,outboard,Corpus Christi,US,TX,78415
6899243,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103451865/,power,power-jon,Tracker,Grizzly 2072 CC Sportsman,2019,new,21.42,8.5,1930,2018-11-03T12:16:30.000Z,aluminum,,1,150,,,outboard-4s,Corpus Christi,US,TX,78415
6899199,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103451876/,power,power-jon,Tracker,Grizzly 2072 CC Sportsman,2019,new,21.42,8.5,1930,2018-11-03T12:16:24.000Z,aluminum,,1,150,,,outboard-4s,Corpus Christi,US,TX,78415
6866551,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103429707/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2018-10-05T12:19:18.000Z,aluminum,,1,0,,,outboard,Garner,US,NC,27529
6940870,https://www.boattrader.com/listing/2019-nitro-z19-103476601/,power,power-bass,Nitro,Z19,2019,new,19.33,7.83,1850,2018-12-19T06:18:17.000Z,fiberglass,gasoline,1,200,,,outboard,Garner,US,NC,27529
6891483,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-jon-103446666/,power,power-jon,Tracker,Grizzly 1754 Jon,2019,new,17.08,6.5,670,2018-10-26T12:17:01.000Z,aluminum,,1,0,,,outboard,Garner,US,NC,27529
6861126,https://www.boattrader.com/listing/2019-nitro-z19-103426063/,power,power-bass,Nitro,Z19,2019,new,19.33,7.83,1850,2018-10-01T12:16:49.000Z,fiberglass,gasoline,1,200,,,outboard,Gonzales,US,LA,70737
6892226,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-dlx-103447178/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 DLX",2019,new,26.17,8.5,2095,2018-10-27T12:18:06.000Z,aluminum,,1,150,,,outboard,Gonzales,US,LA,70737
6925876,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-103467119/,power,power-jon,Tracker,Grizzly 2072 CC,2019,new,21.42,8.25,1388,2018-12-03T06:17:13.000Z,aluminum,,1,150,,,outboard-4s,Gonzales,US,LA,70737
6874278,https://www.boattrader.com/listing/2019-tracker-grizzly-1448-jon-103434899/,power,power-jon,Tracker,Grizzly 1448 Jon,2019,new,14,6,562,2018-10-12T12:16:53.000Z,aluminum,,1,0,,,outboard,Gonzales,US,LA,70737
6925862,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-22-xp3-103467100/,power,power-pontoon,Sun Tracker,"Fishin' Barge 22 XP3",2019,new,24.17,8.5,2680,2018-12-03T06:17:11.000Z,aluminum,,1,150,,,outboard,Gonzales,US,LA,70737
6917513,https://www.boattrader.com/listing/2003-larson-210lxi-103461787/,power,power-bowrider,Larson,210LXI,2003,used,21,8.5,,2018-11-21T14:13:05.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Shawano,US,WI,54166
6917320,https://www.boattrader.com/listing/1992-sea-nymph-backtroller-15-103461640/,power,power-center,Sea Nymph,Backtroller 15,1992,used,15,8.42,,2018-11-21T12:17:38.000Z,aluminum,gasoline,1,25,,,outboard,Shawano,US,WI,54166
6917535,https://www.boattrader.com/listing/2003-starcraft-1500-aurora-103461811/,power,power-deck,Starcraft,1500 AURORA,2003,used,15.33,8.5,1580,2018-11-21T14:22:53.000Z,fiberglass,gasoline,1,60,,,outboard-4s,Shawano,US,WI,54166
6917294,https://www.boattrader.com/listing/1995-starcraft-240-stardeck-103461623/,power,power-pontoon,Starcraft,240 Stardeck,1995,used,24,8,,2018-11-21T11:59:57.000Z,aluminum,gasoline,1,0,,,outboard,Shawano,US,WI,54166
6917111,https://www.boattrader.com/listing/1999-monterey-236-montura-br-103461518/,power,power-bowrider,Monterey,236 Montura BR,1999,used,22,8.5,,2018-11-21T09:53:54.000Z,fiberglass,gasoline,1,0,1999,1999,inboard-outboard,Shawano,US,WI,54166
6917334,https://www.boattrader.com/listing/1994-crownline-250cr-103461655/,power,power-cruiser,Crownline,250cr,1994,used,25,8,,2018-11-21T12:30:20.000Z,fiberglass,gasoline,1,0,,,,Shawano,US,WI,54166
6945452,https://www.boattrader.com/listing/1989-bayliner-1700-cr-capri-103479951/,power,power-bowrider,Bayliner,1700 CR Capri,1989,used,17,1,,2018-12-28T14:51:31.000Z,fiberglass,gasoline,1,85,1989,1989,outboard-2s,Shawano,US,WI,54166
6917352,https://www.boattrader.com/listing/1994-lakeland-14sc-103461660/,power,power-center,Lakeland,14SC,1994,used,14,8,,2018-11-21T12:40:20.000Z,fiberglass,gasoline,1,35,,,outboard,Shawano,US,WI,54166
6917384,https://www.boattrader.com/listing/1993-four-winns-235s-t-103461687/,power,power-cuddy,Four Winns,235S T,1993,used,23,8,,2018-11-21T12:57:19.000Z,fiberglass,gasoline,1,0,,,,Shawano,US,WI,54166
6917598,https://www.boattrader.com/listing/1984-imperial-19-103461856/,power,power-bowrider,Imperial,19,1984,used,19,7,,2018-11-21T14:53:08.000Z,fiberglass,gasoline,1,0,1984,1984,inboard,Shawano,US,WI,54166
6917393,https://www.boattrader.com/listing/1987-palm-beach-21ec-cruise-103461689/,power,power-pontoon,Palm Beach,21EC Cruise,1987,used,21,8.5,,2018-11-21T13:01:22.000Z,aluminum,gasoline,1,0,,,outboard,Shawano,US,WI,54166
6917392,https://www.boattrader.com/listing/1989-madsen-bass-buster-103461692/,power,power-pontoon,Madsen,Bass Buster,1989,used,20,8,,2018-11-21T13:01:21.000Z,aluminum,gasoline,0,,,,,Shawano,US,WI,54166
6917405,https://www.boattrader.com/listing/1989-sea-nymph-suncruiser-103461702/,power,power-pontoon,Sea Nymph,SUNCRUISER,1989,used,20,8,,2018-11-21T13:07:46.000Z,aluminum,gasoline,1,40,,,outboard,Shawano,US,WI,54166
6917617,https://www.boattrader.com/listing/1982-bayliner-capri-103461869/,power,power-bowrider,Bayliner,CAPRI,1982,used,20,8,,2018-11-21T15:12:27.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Shawano,US,WI,54166
6917394,https://www.boattrader.com/listing/1993-g-w-invader-bravo-175-indy-series-103461699/,power,power-runabout,G W Invader,Bravo 175 Indy Series,1993,used,17,8,,2018-11-21T13:02:33.000Z,fiberglass,gasoline,1,0,,,outboard,Shawano,US,WI,54166
6917492,https://www.boattrader.com/listing/1978-cruisers-20--103461768/,power,power-cruiser,Cruisers,"20'",1978,used,20,8,,2018-11-21T13:56:34.000Z,fiberglass,gasoline,1,200,1987,1987,outboard,Shawano,US,WI,54166
6917428,https://www.boattrader.com/listing/1988-celebrity-22-103461724/,power,power-bowrider,Celebrity,22,1988,used,22,8,,2018-11-21T13:20:57.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Shawano,US,WI,54166
6917414,https://www.boattrader.com/listing/1986-larson-17-103461708/,power,power-bowrider,Larson,17,1986,used,17,8.42,,2018-11-21T13:15:00.000Z,fiberglass,gasoline,1,190,,,inboard-outboard,Shawano,US,WI,54166
