id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,city,country,state
6819196,https://www.boattrader.com/listing/2005-sea-sport-2400-xl-103395566/,power,power-pilot,Sea Sport,2400 Xl,2005,used,24,8.5,,2018-08-24T07:00:04.000Z,fiberglass,gasoline,1,300,,,inboard,67500,Daniel Island,US,SC
6899556,https://www.boattrader.com/listing/1988-irwin-38-103452089/,sail,sail-centercockpit,Irwin,38,1988,used,38,,,2018-11-04T17:44:02.000Z,fiberglass,diesel,1,44,,,,52000,Redondo beach,US,CA
7072072,https://www.boattrader.com/listing/2014-crestliner-fish-hawk-103571874/,power,power-aluminum,Crestliner,Fish Hawk,2014,used,17,,,2019-05-03T14:50:03.000Z,aluminum,gasoline,1,90,,,outboard,16950,Avondale,US,AZ
7160307,https://www.boattrader.com/listing/1992-sea-ray-240-overnighter-103633221/,power,power-cuddy,Sea Ray,240 Overnighter,1992,used,24,8.5,,2019-07-26T16:50:06.000Z,fiberglass,gasoline,1,330,,,inboard,10500,Antioch ,US,IL
7240706,https://www.boattrader.com/listing/2003-grady-white-express-330-103693784/,power,power-saltfish,Grady-White,Express 330,2003,used,33.5,11.58,,2019-10-04T12:08:38.000Z,fiberglass,gasoline,1,250,,,other,95000,Islamorada,US,FL
7160119,https://www.boattrader.com/listing/2016-sea-doo-rxt-x-300-103633060/,power,power-pwc,Sea-Doo,RXT-X 300,2016,used,11.5,,,2019-07-26T14:00:06.000Z,fiberglass,,0,,,,,13000,Key Biscayne ,US,FL
7159630,https://www.boattrader.com/listing/2005-four-winns-348-vista-103632634/,power,power-cruiser,Four Winns,348 Vista,2005,used,37,,,2019-07-26T11:00:07.000Z,fiberglass,other,1,0,,,,68500,Crestview,US,FL
7146481,https://www.boattrader.com/listing/1996-sanger-dxii-103623868/,power,power-skiwake,Sanger,DXII,1996,used,20,,,2019-07-12T17:50:04.000Z,fiberglass,other,1,0,,,inboard,5000,BIG BEAR LAKE,US,CA
7239987,https://www.boattrader.com/listing/2018-zodiac-medline-500-103693215/,power,power-rib,Zodiac,Medline 500,2018,used,16.42,7,,2019-10-04T06:00:40.000Z,hypalon,gasoline,1,90,,,outboard,24500,West Palm Beach,US,FL
7240923,https://www.boattrader.com/listing/2016-ranger-z-519-comanche-103693983/,power,power-bass,Ranger,Z 519 Comanche,2016,used,19.5,,,2019-10-04T14:06:47.000Z,fiberglass,,0,,,,,46000,tuscaloosa,US,AL
7025767,https://www.boattrader.com/listing/1988-intrepid-26-center-console-103535342/,power,power-center,Intrepid,26 Center Console,1988,used,26,,,2019-03-22T10:50:03.000Z,fiberglass,gasoline,1,150,,,outboard,37000,Key Largo,US,FL
7070853,https://www.boattrader.com/listing/2005-ranger-z20-comanche-103570761/,power,power-bass,Ranger,Z20 Comanche,2005,used,20,,,2019-05-03T06:10:03.000Z,fiberglass,gasoline,1,225,,,outboard,23000,Lexington,US,TN
7113446,https://www.boattrader.com/listing/2017-malibu-20-vtx-103602381/,power,power-skiwake,Malibu,20 VTX,2017,used,20,98,,2019-06-14T08:40:03.000Z,fiberglass,gasoline,1,450,,,inboard,75000,New Braunfels,US,TX
6766668,https://www.boattrader.com/listing/2019-boston-whaler-380-realm-103436537/,power,power-sportfish,Boston Whaler,380 Realm,2019,new,38,11.67,17000,2018-07-05T12:17:56.000Z,fiberglass,gasoline,4,1400,,,outboard,,Boston,US,MA
6812486,https://www.boattrader.com/listing/2019-azimut-atlantis-51-103473512/,power,power-mega,Azimut,Atlantis 51,2019,new,51,,,2018-08-17T12:08:22.000Z,fiberglass,diesel,2,1200,,,inboard,,Miami Beach,US,FL
7254845,https://www.boattrader.com/listing/1981-pearson-365-ketch-103703102/,sail,sail-cruiser,Pearson,365 Ketch,1981,used,36,11.42,,2019-10-18T04:23:54.000Z,fiberglass,diesel,1,50,,,inboard,34750,Port Charlotte,US,FL
7224140,https://www.boattrader.com/listing/2004-concept-36-103680955/,power,power-center,Concept,36,2004,used,36,8,,2019-09-19T16:21:38.000Z,fiberglass,gasoline,1,500,,,outboard,61999,Saint Clair Shores,US,MI
6900570,https://www.boattrader.com/listing/2000-sea-ray-460-sundancer-103453523/,power,power-cruiser,Sea Ray,460 Sundancer,2000,used,46,14.67,28000,2018-11-05T17:37:36.000Z,fiberglass,diesel,2,860,2000,2000,other,149900,Savannah,US,GA
7116776,https://www.boattrader.com/listing/1987-s2-9-2c-103606216/,sail,sail-centercockpit,S2,9.2C,1987,used,30,10.25,,2019-06-15T09:14:40.000Z,fiberglass,diesel,1,20,1987,1987,inboard,12000,Atlantic Highlands,US,NJ
7201848,https://www.boattrader.com/listing/1999-pursuit-express-103664186/,power,power-sportfish,Pursuit,Express,1999,used,30,,,2019-09-01T08:28:16.000Z,fiberglass,gasoline,1,0,,,inboard,17500,Marathon ,US,FL
7238394,https://www.boattrader.com/listing/2010-sea-ray-260-sundancer-103692162/,power,power-cruiser,Sea Ray,260 Sundancer,2010,used,26,8,,2019-10-03T06:04:23.000Z,fiberglass,gasoline,1,300,,,inboard,62500,Baltimore,US,MD
7231113,https://www.boattrader.com/listing/2020-azimut-grande-25-metri-103685607/,power,power-mega,Azimut,GRANDE 25 METRI,2020,new,82,20.33,169754,2019-09-26T09:05:27.000Z,fiberglass,diesel,2,3600,,,inboard,,Pompano Beach,US,FL
7231480,https://www.boattrader.com/listing/2015-scarab-165g-103685842/,power,power-jet,Scarab,165G,2015,used,16,7.1,,2019-09-26T12:36:41.000Z,fiberglass,gasoline,1,150,,,inboard,13995,CHICAGO,US,IL
7053791,https://www.boattrader.com/listing/2007-regal-3760-regal-103557013/,power,power-expresscruiser,Regal,3760 Regal,2007,used,38,12.17,,2019-04-17T15:57:01.000Z,fiberglass,other,2,0,,,,109900,Sturgeon Bay,US,WI
7235579,https://www.boattrader.com/listing/2020-four-winns-220hd-103689769/,power,power-bowrider,Four Winns,220HD,2020,new,22,8.42,,2019-10-01T04:02:22.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,69646,Sturgeon Bay,US,WI
7254818,https://www.boattrader.com/listing/2018-sylvan-8522pf-103703085/,power,power-pontoon,Sylvan,8522PF,2018,used,22,,,2019-10-18T04:00:20.000Z,fiberglass,gasoline,1,0,,,outboard,29995,Oshkosh,US,WI
7254821,https://www.boattrader.com/listing/2019-four-winns-horizon-230-103703089/,power,power-bowrider,Four Winns,Horizon 230,2019,new,23,9,,2019-10-18T04:00:30.000Z,fiberglass,other,1,0,,,,93146,Madison,US,WI
7159067,https://www.boattrader.com/listing/2018-tiara-38-ls-sport-103632298/,power,power-cruiser,Tiara,38 LS SPORT,2018,used,38,,,2019-07-26T04:01:40.000Z,fiberglass,gasoline,3,0,,,outboard,549000,Harrison Township,US,MI
7221578,https://www.boattrader.com/listing/1986-carver-4207-103679166/,power,power-motor,Carver,4207,1986,used,42,15,,2019-09-18T04:01:39.000Z,fiberglass,gasoline,2,0,,,inboard,98000,Harrison Township,US,MI
7086866,https://www.boattrader.com/listing/2019-starcraft-ex-fish-22-cf-103582952/,power,power-pontoon,Starcraft,EX Fish 22 CF,2019,new,22,8.5,,2019-05-17T15:44:05.000Z,fiberglass,other,1,0,,,,29545,Bay City,US,MI
7197521,https://www.boattrader.com/listing/1997-sea-ray-400sundancer-103660967/,power,power-cruiser,Sea Ray,400Sundancer,1997,used,40,,,2019-08-28T04:03:01.000Z,fiberglass,other,2,0,,,,71640,Pewaukee,US,WI
7046315,https://www.boattrader.com/listing/2000-monterey-322-cruiser-103550897/,power,power-cruiser,Monterey,322 Cruiser,2000,used,33,1.83,,2019-04-11T11:11:22.000Z,fiberglass,other,2,0,,,,47995,Bay City,US,MI
7091498,https://www.boattrader.com/listing/2019-sylvan-mirage-cruise-8522-lz-103586486/,power,power-pontoon,Sylvan,Mirage Cruise 8522 LZ,2019,new,22,8.5,,2019-05-22T17:08:13.000Z,fiberglass,other,1,0,,,,41971,Waterford,US,MI
7053722,https://www.boattrader.com/listing/2011-sea-ray-280-sundancer-103556891/,power,power-expresscruiser,Sea Ray,280 Sundancer,2011,used,28,8.83,,2019-04-17T15:55:56.000Z,fiberglass,other,1,0,,,,82500,Pewaukee,US,WI
7052915,https://www.boattrader.com/listing/2018-glastron-gtdx-205-103556276/,power,power-bowrider,Glastron,GTDX 205,2018,new,20,8.5,3750,2019-04-17T15:17:18.000Z,fiberglass,gasoline,1,0,,,,31195,Pewaukee,US,WI
7213784,https://www.boattrader.com/listing/2017-sea-ray-350-sundancer-103673673/,power,power-other,Sea Ray,350 Sundancer,2017,used,35,,,2019-09-11T04:03:06.000Z,fiberglass,other,2,0,,,,325995,Harrison Township,US,MI
7146545,https://www.boattrader.com/listing/2001-four-winns-180h-fs-103623890/,power,power-bowrider,Four Winns,180H/FS,2001,used,18,,,2019-07-13T04:04:43.000Z,fiberglass,gasoline,1,0,,,outboard,9995,Sturgeon Bay,US,WI
7194821,https://www.boattrader.com/listing/2003-mariah-sx18-103659063/,power,power-bowrider,Mariah,SX18,2003,used,18,,,2019-08-25T04:02:11.000Z,fiberglass,other,1,0,,,,1495,Volo,US,IL
7052885,https://www.boattrader.com/listing/2005-four-winns-268-vista-103556232/,power,power-expresscruiser,Four Winns,268 Vista,2005,used,26,8.5,,2019-04-17T15:16:02.000Z,fiberglass,other,1,0,,,,25000,Antioch,US,IL
7059704,https://www.boattrader.com/listing/2019-four-winns-hd-180-ob-103561204/,power,power-deck,Four Winns,HD 180 OB,2019,new,18,8.4,,2019-04-23T12:38:26.000Z,fiberglass,other,1,0,,,,35696,Pewaukee,US,WI
7243571,https://www.boattrader.com/listing/2011-sea-ray-350-sundancer-103695750/,power,power-other,Sea Ray,350 Sundancer,2011,used,35,,,2019-10-08T04:01:05.000Z,fiberglass,gasoline,2,0,,,,195000,Grand Haven,US,MI
7176224,https://www.boattrader.com/listing/2003-starcraft-2210-103646154/,power,power-deck,Starcraft,2210,2003,used,22,,,2019-08-08T04:03:32.000Z,fiberglass,other,1,0,,,,18995,Volo,US,IL
7191275,https://www.boattrader.com/listing/2019-mastercraft-xt-series-xt-22-103656344/,power,power-skiwake,Mastercraft,XT Series XT 22,2019,new,22,8.5,,2019-08-22T04:01:49.000Z,fiberglass,other,1,0,,,,128733,Volo,US,IL
7233368,https://www.boattrader.com/listing/2015-starcraft-236stardeckcrs-103687249/,power,power-pontoon,Starcraft,236STARDECKCRS,2015,new,23,,,2019-09-28T04:02:10.000Z,fiberglass,other,1,0,,,,17995,Pewaukee,US,WI
7052774,https://www.boattrader.com/listing/1995-sea-ray-250-sundancer-103556084/,power,power-expresscruiser,Sea Ray,250 Sundancer,1995,used,25,,,2019-04-17T15:14:04.000Z,fiberglass,other,1,0,,,,16995,Winthrop Harbor,US,IL
7086881,https://www.boattrader.com/listing/1978-trojan-32-sportfish-103582941/,power,power-sportfish,Trojan,32 SPORTFISH,1978,used,32,13,,2019-05-17T15:44:40.000Z,fiberglass,other,2,0,,,,15900,Winthrop Harbor,US,IL
7059680,https://www.boattrader.com/listing/2019-glastron-deck-boats-gtd-225-103561294/,power,power-bowrider,Glastron,Deck boats GTD 225,2019,new,22,9,,2019-04-23T12:38:24.000Z,fiberglass,other,1,0,,,,53742,Waterford,US,MI
7227821,https://www.boattrader.com/listing/2018-monterey-275-sport-yacht-103683527/,power,power-aft,Monterey,275 Sport Yacht,2018,used,28,8.17,,2019-09-24T04:01:14.000Z,fiberglass,gasoline,1,0,,,outboard,89900,Harrison Township,US,MI
7118387,https://www.boattrader.com/listing/2007-four-winns-288-vista-103604490/,power,power-expresscruiser,Four Winns,288 Vista,2007,used,28,9.67,,2019-06-17T14:20:50.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,57995,Sturgeon Bay,US,WI
7243580,https://www.boattrader.com/listing/2008-sea-ray-330-sundancer-103695759/,power,power-cruiser,Sea Ray,330 Sundancer,2008,used,34,11.5,,2019-10-08T04:02:21.000Z,fiberglass,gasoline,2,0,,,,139999,Pewaukee,US,WI
7053611,https://www.boattrader.com/listing/2019-barletta-l-23qcss-103556810/,power,power-pontoon,Barletta,L 23QCSS,2019,new,23,9,,2019-04-17T15:55:53.000Z,fiberglass,other,1,0,,,,70010,Pewaukee,US,WI
7066442,https://www.boattrader.com/listing/2005-sea-ray-260-sundancer-103566256/,power,power-cruiser,Sea Ray,260 Sundancer,2005,used,26,8.5,,2019-04-29T14:18:17.000Z,fiberglass,other,1,0,,,,42900,Grand Haven,US,MI
7191278,https://www.boattrader.com/listing/1998-monterey-322sportcruiser-103656341/,power,power-cruiser,Monterey,322SPORTCRUISER,1998,used,32,10.83,,2019-08-22T04:01:51.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,39900,Winthrop Harbor,US,IL
7248695,https://www.boattrader.com/listing/2012-starcraft-236-limited-103699266/,power,power-other,Starcraft,236 Limited,2012,used,23,,,2019-10-12T04:02:17.000Z,fiberglass,other,1,0,,,,19995,Pewaukee,US,WI
7148651,https://www.boattrader.com/listing/1997-donzi-3250-lxc-103625334/,power,power-expresscruiser,Donzi,3250 Lxc,1997,used,32,11,,2019-07-16T04:02:57.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,29995,Bay City,US,MI
7053608,https://www.boattrader.com/listing/2019-barletta-e-24cc-103556811/,power,power-pontoon,Barletta,E 24CC,2019,new,24,9,,2019-04-17T15:55:53.000Z,fiberglass,other,1,0,,,,60620,Pewaukee,US,WI
7191272,https://www.boattrader.com/listing/2015-crownline-350sy-103656345/,power,power-expresscruiser,Crownline,350SY,2015,used,35,,,2019-08-22T04:01:31.000Z,fiberglass,other,2,0,,,,219900,Harrison Township,US,MI
7052990,https://www.boattrader.com/listing/1988-smoker-craft-171-alante-103556342/,power,power-sportfish,Smoker Craft,171 ALANTE,1988,used,17,,,2019-04-17T15:17:20.000Z,fiberglass,other,1,0,,,,3995,Volo,US,IL
7181978,https://www.boattrader.com/listing/2020-glastron-225gt-103650317/,power,power-bowrider,Glastron,225GT,2020,new,22,8.33,,2019-08-14T04:03:50.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,55168,Volo,US,IL
7052960,https://www.boattrader.com/listing/2019-tige-zx-1-103556315/,power,power-skiwake,Tige,ZX 1,2019,new,21,102,,2019-04-17T15:17:20.000Z,fiberglass,other,1,0,,,,132158,Antioch,US,IL
7222862,https://www.boattrader.com/listing/2001-glastron-175-sx-103680038/,power,power-bowrider,Glastron,175 Sx,2001,used,17,7.33,,2019-09-19T04:02:53.000Z,fiberglass,gasoline,1,0,,,,5999,Pewaukee,US,WI
7086824,https://www.boattrader.com/listing/2019-starcraft-limited-ob-1915-ob-103582944/,power,power-deck,Starcraft,Limited OB 1915 OB,2019,new,19,8.5,,2019-05-17T15:42:40.000Z,fiberglass,other,1,0,,,,27995,Waterford,US,MI
7052783,https://www.boattrader.com/listing/2015-sea-ray-540-sundancer-103556147/,power,power-motor,Sea Ray,540 Sundancer,2015,used,54,,,2019-04-17T15:14:04.000Z,fiberglass,other,2,0,,,,799995,Winthrop Harbor,US,IL
7086875,https://www.boattrader.com/listing/2019-sylvan-mirage-cruise-le-8522-dlz-bar-le-103582956/,power,power-pontoon,Sylvan,Mirage Cruise LE 8522 DLZ Bar LE,2019,new,22,9,,2019-05-17T15:44:06.000Z,fiberglass,other,1,0,,,,38916,Volo,US,IL
7206860,https://www.boattrader.com/listing/1990-chris-craft-express-400-103668938/,power,power-expresscruiser,Chris-Craft,Express 400,1990,used,40,,,2019-09-06T04:03:08.000Z,fiberglass,gasoline,2,0,,,inboard,49900,Winthrop Harbor,US,IL
7248689,https://www.boattrader.com/listing/1994-sea-ray-240-overnighter-103699262/,power,power-cuddy,Sea Ray,240 Overnighter,1994,used,24,8.5,,2019-10-12T04:01:56.000Z,fiberglass,other,1,0,,,,11999,Winthrop Harbor,US,IL
7118306,https://www.boattrader.com/listing/2014-sailfish-240-cc-103604423/,power,power-center,Sailfish,240 CC,2014,used,24,9,,2019-06-17T14:18:15.000Z,fiberglass,gasoline,1,0,,,,80000,Grand Haven,US,MI
7053317,https://www.boattrader.com/listing/2001-sea-ray-380-sundancer-103556549/,power,power-expresscruiser,Sea Ray,380 Sundancer,2001,used,38,,,2019-04-17T15:48:58.000Z,fiberglass,other,2,0,,,,104999,Grand Haven,US,MI
7138835,https://www.boattrader.com/listing/1977-bertram-46-103618931/,power,power-motor,Bertram,46,1977,used,46,16,,2019-07-05T04:04:37.000Z,fiberglass,diesel,2,0,,,inboard,59900,Sturgeon Bay,US,WI
7052789,https://www.boattrader.com/listing/1999-smoker-craft-v180-sc-103556132/,power,power-deck,Smoker Craft,V180 SC,1999,used,18,,,2019-04-17T15:14:04.000Z,fiberglass,other,1,0,,,,6995,Winthrop Harbor,US,IL
7229273,https://www.boattrader.com/listing/2004-marquis-59-pilothouse-103684359/,power,power-other,Marquis,59 Pilothouse,2004,used,59,16.5,,2019-09-25T04:01:05.000Z,fiberglass,diesel,2,0,,,inboard,579000,Grand Haven,US,MI
7146539,https://www.boattrader.com/listing/1985-sea-ray-340-sundancer-103623893/,power,power-expresscruiser,Sea Ray,340 Sundancer,1985,used,34,12,,2019-07-13T04:03:22.000Z,fiberglass,gasoline,2,0,,,,17995,Volo,US,IL
7248692,https://www.boattrader.com/listing/2003-malibu-wakesetter-lsv-23-103699265/,power,power-skiwake,Malibu,Wakesetter Lsv 23,2003,used,23,,,2019-10-12T04:02:16.000Z,fiberglass,other,1,0,,,,23615,Pewaukee,US,WI
7053719,https://www.boattrader.com/listing/2006-silverton-38-sport-bridge-103556888/,power,power-cruiser,Silverton,38 Sport Bridge,2006,used,38,,,2019-04-17T15:55:56.000Z,fiberglass,other,2,0,,,,179000,Pewaukee,US,WI
7169624,https://www.boattrader.com/listing/2020-scarab-195id-impact-103640108/,power,power-bowrider,Scarab,195ID/IMPACT,2020,new,19,8,,2019-08-04T04:02:32.000Z,fiberglass,gasoline,1,0,,,,45029,Waterford,US,MI
7189646,https://www.boattrader.com/listing/2020-scarab-255id-impulse-103655359/,power,power-bowrider,Scarab,255ID/Impulse,2020,new,25,8.33,,2019-08-21T04:01:27.000Z,fiberglass,gasoline,2,0,,,,84932,Bay City,US,MI
7252037,https://www.boattrader.com/listing/2015-sylvan-8522-4-0-fish-103701249/,power,power-pontoon,Sylvan,8522 4.0 FISH,2015,used,22,8.42,,2019-10-16T04:03:10.000Z,aluminum,gasoline,1,0,,,,22000,Sturgeon Bay,US,WI
7053602,https://www.boattrader.com/listing/2019-barletta-l-21q-103556836/,power,power-pontoon,Barletta,L 21Q,2019,new,21,9,,2019-04-17T15:55:53.000Z,fiberglass,other,1,0,,,,59696,Pewaukee,US,WI
7053182,https://www.boattrader.com/listing/2019-tige-rzx-20-103556454/,power,power-skiwake,Tige,RZX 20,2019,new,20,8.5,,2019-04-17T15:25:21.000Z,fiberglass,other,1,0,,,,120802,Antioch,US,IL
7248698,https://www.boattrader.com/listing/2001-sea-ray-380sundancer-103699261/,power,power-expresscruiser,Sea Ray,380SUNDANCER,2001,used,38,,,2019-10-12T04:02:25.000Z,fiberglass,other,2,0,,,,94995,Sturgeon Bay,US,WI
7052786,https://www.boattrader.com/listing/1990-silverton-40-motor-yacht-103556144/,power,power-aft,Silverton,40 Motor Yacht,1990,used,40,13.5,,2019-04-17T15:14:04.000Z,fiberglass,other,2,0,,,,29900,Winthrop Harbor,US,IL
7174850,https://www.boattrader.com/listing/2015-rinker-276-captiva-cc-103644492/,power,power-cuddy,Rinker,276 Captiva CC,2015,used,27,9,,2019-08-07T04:02:53.000Z,fiberglass,other,1,0,,,,64900,Harrison Township,US,MI
7079147,https://www.boattrader.com/listing/2016-starcraft-1915-limited-ob-103577164/,power,power-deck,Starcraft,1915 LIMITED/OB,2016,used,19,,,2019-05-10T14:19:37.000Z,fiberglass,other,1,0,,,,28500,Antioch,US,IL
7153367,https://www.boattrader.com/listing/1994-fountain-35-executioner-103628641/,power,power-highperf,Fountain,35 Executioner,1994,used,35,8.5,,2019-07-20T04:03:53.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,57900,Winthrop Harbor,US,IL
7052900,https://www.boattrader.com/listing/2019-barletta-l-21qc-103556266/,power,power-pontoon,Barletta,L 21QC,2019,new,21,9,,2019-04-17T15:17:18.000Z,fiberglass,other,1,0,,,,61650,Volo,US,IL
7118336,https://www.boattrader.com/listing/2019-sylvan-mirage-cruise-8522-entertainer-103604442/,power,power-pontoon,Sylvan,Mirage Cruise 8522 Entertainer,2019,new,22,8.5,,2019-06-17T14:19:39.000Z,fiberglass,other,1,0,,,,34271,Antioch,US,IL
7146542,https://www.boattrader.com/listing/1999-four-winns-180h-103623885/,power,power-bowrider,Four Winns,180H,1999,used,18,,,2019-07-13T04:04:24.000Z,fiberglass,other,1,0,,,,7995,Pewaukee,US,WI
7159070,https://www.boattrader.com/listing/2006-harris-200-v-i-103632300/,power,power-bowrider,Harris,200 V/I,2006,used,20,,,2019-07-26T04:03:21.000Z,fiberglass,other,1,0,,,,15995,Volo,US,IL
7053599,https://www.boattrader.com/listing/2019-barletta-e-22uc-103556823/,power,power-pontoon,Barletta,E 22UC,2019,new,22,9,,2019-04-17T15:55:53.000Z,fiberglass,other,1,0,,,,56150,Pewaukee,US,WI
7233365,https://www.boattrader.com/listing/2000-maxum-2300-sc-103687245/,power,power-other,Maxum,2300 SC,2000,used,23,,,2019-09-28T04:01:02.000Z,fiberglass,other,1,0,,,,11995,Grand Haven,US,MI
7052792,https://www.boattrader.com/listing/1983-hatteras-48my-103556129/,power,power-motor,Hatteras,48MY,1983,used,48,15,,2019-04-17T15:14:04.000Z,fiberglass,other,2,0,,,,180000,Winthrop Harbor,US,IL
7181993,https://www.boattrader.com/listing/1987-cruisers-yachts-3370esprit-103650326/,power,power-expresscruiser,Cruisers Yachts,3370Esprit,1987,used,33,11.83,,2019-08-14T04:05:23.000Z,fiberglass,other,2,0,,,,22995,Sturgeon Bay,US,WI
7091516,https://www.boattrader.com/listing/2019-barletta-e-24qc-103586491/,power,power-pontoon,Barletta,E 24QC,2019,new,24,9,,2019-05-22T17:10:26.000Z,fiberglass,other,1,0,,,,65775,Pewaukee,US,WI
7059785,https://www.boattrader.com/listing/2019-glastron-bowrider-gts-205-103561317/,power,power-bowrider,Glastron,Bowrider GTS 205,2019,new,20,8,,2019-04-23T12:39:03.000Z,fiberglass,other,1,0,,,,45447,Waterford,US,MI
7060073,https://www.boattrader.com/listing/2019-scarab-scarab-215-215-g-103561523/,power,power-bowrider,Scarab,SCARAB 215 215 G,2019,new,21,9.84,3108.52,2019-04-23T14:40:22.000Z,fiberglass,other,2,0,,,,47932,Pewaukee,US,WI
7206857,https://www.boattrader.com/listing/1995-splendor-240platinum-103668941/,power,power-deck,Splendor,240platinum,1995,used,24,,,2019-09-06T04:02:58.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,9995,Antioch,US,IL
7118378,https://www.boattrader.com/listing/2001-sea-ray-230-overnighter-103604498/,power,power-cuddy,Sea Ray,230 Overnighter,2001,used,23,,,2019-06-17T14:20:31.000Z,fiberglass,other,1,0,,,,24995,Pewaukee,US,WI
7046312,https://www.boattrader.com/listing/2019-barletta-e-20q-103550879/,power,power-pontoon,Barletta,E 20Q,2019,new,20,9,,2019-04-11T11:11:22.000Z,fiberglass,other,1,0,,,,44395,Bay City,US,MI
7086857,https://www.boattrader.com/listing/2019-barletta-l-25qcss-103582963/,power,power-pontoon,Barletta,L 25QCSS,2019,new,25,9,,2019-05-17T15:44:02.000Z,fiberglass,other,1,0,,,,81476,Volo,US,IL
7187951,https://www.boattrader.com/listing/2019-mastercraft-xt-series-xt23-103654418/,power,power-skiwake,Mastercraft,XT Series XT23,2019,new,23,8.5,,2019-08-20T04:03:38.000Z,fiberglass,other,1,0,,,,145825,Antioch,US,IL
