id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,sellerId,country,state
7227152,https://www.boattrader.com/listing/1988-pro-line-25-wa-103683063/,power,power-walk,Pro-Line,25 Wa,1988,used,28,9.83,4700,2019-09-23T11:02:43.000Z,fiberglass,gasoline,1,0,1988,1988,inboard-outboard,13995,5162,US,OH
7051648,https://www.boattrader.com/listing/2019-nautique-super-air-nautique-230-103555301/,power,power-skiwake,Nautique,Super Air Nautique 230,2019,new,23,8.42,4650,2019-04-17T06:48:15.000Z,fiberglass,gasoline,1,409,,,inboard,,232198,US,TX
6354887,https://www.boattrader.com/listing/2018-wellcraft-221-bay-fisherman-103142678/,power,power-bay,Wellcraft,221 Bay Fisherman,2018,new,22,8.5,,2017-09-01T07:50:16.000Z,fiberglass,gasoline,1,0,,,,54888,12798,US,FL
7193281,https://www.boattrader.com/listing/2020-yamaha-boats-242-s-103657826/,power,power-bowrider,Yamaha Boats,242 S,2020,new,24,8,,2019-08-23T11:26:59.000Z,fiberglass,gasoline,1,0,,,,69999,5680,US,FL
7235280,https://www.boattrader.com/listing/2016-nautique-g23-103688772/,power,power-skiwake,Nautique,G23,2016,used,23,8.5,5900,2019-09-30T14:57:42.000Z,fiberglass,gasoline,1,450,,,inboard,114900,34439,US,AZ
7199627,https://www.boattrader.com/listing/2020-galeon-470-sky-103711124/,power,power-mega,Galeon,470 SKY,2020,new,47,,,2019-08-29T12:23:38.000Z,other,diesel,2,1200,,,inboard,,44217,US,FL
7215487,https://www.boattrader.com/listing/2005-luhrs-36-convertible-103674844/,power,power-convertible,Luhrs,36 Convertible,2005,used,36,13.67,22000,2019-09-12T06:52:21.000Z,fiberglass,diesel,2,840,2005,2005,inboard,154500,62479,US,DE
7264913,https://www.boattrader.com/listing/1997-baja-232-islander-103711132/,power,power-bowrider,Baja,232 Islander,1997,used,23,8.5,,2019-10-28T11:01:29.000Z,fiberglass,gasoline,0,,,,,17995,34348,US,IL
6393888,https://www.boattrader.com/listing/2018-monterey-204-fs-103168174/,power,power-bowrider,Monterey,204 Fs,2018,used,21,8.33,3400,2017-10-07T11:09:21.000Z,fiberglass,gasoline,1,240,2018,2018,inboard-outboard,43888,12798,US,FL
6926941,https://www.boattrader.com/listing/2019-sailfish-242-cc-103467799/,power,power-sportfish,Sailfish,242 CC,2019,new,24,9,5600,2018-12-04T06:15:25.000Z,fiberglass,gasoline,2,300,,,outboard,,44179,US,OH
7264933,https://www.boattrader.com/listing/2014-robalo-r227-dual-console-103711135/,power,power-dualconsole,Robalo,R227 Dual Console,2014,used,22,8.5,3550,2019-10-28T11:15:23.000Z,fiberglass,gasoline,1,200,,,outboard-4s,44600,66911,US,MD
7202516,https://www.boattrader.com/listing/2017-nautique-g23-103664582/,power,power-bowrider,Nautique,G23,2017,used,23,8.5,5900,2019-09-02T14:22:19.000Z,fiberglass,gasoline,1,0,,,inboard,132900,34439,US,AZ
6948354,https://www.boattrader.com/listing/2019-wellcraft-242-fisherman-103482019/,power,power-center,Wellcraft,242 Fisherman,2019,new,24.33,8.5,4400,2019-01-04T11:32:49.000Z,fiberglass,gasoline,2,300,2019,2019,outboard,89888,12798,US,FL
7193305,https://www.boattrader.com/listing/2020-yamaha-boats-242-limited-s-e-series-103657847/,power,power-bowrider,Yamaha Boats,242 Limited S E-Series,2020,new,24,8,,2019-08-23T11:39:47.000Z,fiberglass,gasoline,1,0,,,,73399,5680,US,FL
7261192,https://www.boattrader.com/listing/2006-malibu-25-lsv-103708517/,power,power-skiwake,Malibu,25 LSV,2006,used,25,8.5,,2019-10-24T08:10:55.000Z,fiberglass,gasoline,1,450,2006,2006,v-drive,47250,15686,US,CA
7264919,https://www.boattrader.com/listing/2000-contender-27-open-103711126/,power,power-center,Contender,27 Open,2000,used,27,8.83,,2019-10-28T11:07:09.000Z,fiberglass,gasoline,2,600,2015,2015,outboard-4s,85000,116702,US,SC
7264930,https://www.boattrader.com/listing/2012-sea-hunt-25-gamefish-103711129/,power,power-center,Sea Hunt,25 Gamefish,2012,new,25.4,9,,2019-10-28T11:12:56.000Z,fiberglass,gasoline,2,300,,,outboard-4s,74995,6009,US,NJ
7264828,https://www.boattrader.com/listing/2018-south-bay-200-103711050/,power,power-pontoon,South Bay,200,2018,used,21,8.5,,2019-10-28T10:03:00.000Z,aluminum,gasoline,1,150,2018,2018,outboard,38250,15686,US,CA
7195696,https://www.boattrader.com/listing/2020-yamaha-boats-242-limited-s-e-series-103659657/,power,power-bowrider,Yamaha Boats,242 Limited S E-Series,2020,new,24,8,,2019-08-26T11:39:03.000Z,fiberglass,gasoline,1,0,,,,73399,5680,US,FL
7126158,https://www.boattrader.com/listing/2020-boston-whaler-320-vantage-103710980/,power,power-sportfish,Boston Whaler,320 Vantage,2020,new,32,10.33,9800,2019-06-24T12:13:27.000Z,fiberglass,gasoline,2,800,,,outboard,,44133,US,MO
7140964,https://www.boattrader.com/listing/2006-vicem-62-sport-yacht-103620511/,power,power-motor,Vicem,62 Sport Yacht,2006,used,62,18,,2019-07-08T11:48:52.000Z,composite,diesel,2,2100,2006,2006,inboard,899000,53975,US,SC
7007845,https://www.boattrader.com/listing/2019-sea-ray-sdx-270-outboard-103521919/,power,power-other,Sea Ray,SDX 270 Outboard,2019,new,27,8.5,5660,2019-03-06T12:57:17.000Z,fiberglass,gasoline,1,300,,,outboard,,46018,US,FL
6947366,https://www.boattrader.com/listing/2019-wellcraft-241-103481258/,power,power-bay,Wellcraft,241,2019,new,24,8.5,,2019-01-03T11:40:10.000Z,fiberglass,gasoline,1,300,2019,2019,,74888,12798,US,FL
7086154,https://www.boattrader.com/listing/2014-azimut-55s-103711118/,power,power-expresscruiser,Azimut,55S,2014,used,55,15.42,,2019-05-17T08:05:15.000Z,composite,diesel,3,1305,2014,2014,inboard,1150000,57886,US,FL
6859242,https://www.boattrader.com/listing/2019-scout-235-xsf-103424633/,power,power-sportfish,Scout,235 XSF,2019,new,23,8.5,3655,2018-09-28T12:46:25.000Z,fiberglass,gasoline,1,250,,,outboard,,44163,US,CT
7128884,https://www.boattrader.com/listing/2015-nautique-230-super-air-nautique-103611623/,power,power-skiwake,Nautique,230 Super Air Nautique,2015,used,23,8.25,4650,2019-06-26T07:21:23.000Z,fiberglass,gasoline,1,409,,,inboard,81900,34439,US,AZ
7193311,https://www.boattrader.com/listing/2020-yamaha-boats-212x-103657848/,power,power-bowrider,Yamaha Boats,212X,2020,new,21,8.5,,2019-08-23T11:43:48.000Z,fiberglass,gasoline,1,0,,,,62799,5680,US,FL
6986810,https://www.boattrader.com/listing/2019-wellcraft-202-fisherman-103507842/,power,power-center,Wellcraft,202 Fisherman,2019,new,20.33,8.5,2650,2019-02-13T07:38:32.000Z,fiberglass,gasoline,1,150,2019,2019,outboard,43888,12798,US,FL
7221096,https://www.boattrader.com/listing/2009-fountain-42-lightning-103678846/,power,power-highperf,Fountain,42 Lightning,2009,used,42,8.5,11200,2019-09-17T12:50:16.000Z,fiberglass,gasoline,2,525,,,,214995,34348,US,IL
7080502,https://www.boattrader.com/listing/2020-sea-ray-spx-210-outboard-103647210/,power,power-other,Sea Ray,SPX 210 Outboard,2020,new,21,,,2019-05-13T08:17:11.000Z,fiberglass,gasoline,1,150,,,outboard,,44103,US,FL
7264925,https://www.boattrader.com/listing/2005-custom-1900v-pathfinder-103711125/,power,power-convertible,Custom,1900V Pathfinder,2005,used,19,,,2019-10-28T11:11:17.000Z,fiberglass,gasoline,1,0,,,outboard,16000,269086,US,FL
7264924,https://www.boattrader.com/listing/2002-regulator-26-fs-103711122/,power,power-center,Regulator,26 Fs,2002,used,26,8,,2019-10-28T11:11:16.000Z,fiberglass,gasoline,1,600,,,outboard,125000,119473,US,GA
6986794,https://www.boattrader.com/listing/2019-wellcraft-182-fisherman-103507831/,power,power-center,Wellcraft,182 Fisherman,2019,new,18.17,8,2200,2019-02-13T07:23:43.000Z,fiberglass,gasoline,1,115,2019,2019,outboard,34888,12798,US,FL
6901147,https://www.boattrader.com/listing/2019-boston-whaler-350-realm-103453113/,power,power-sportfish,Boston Whaler,350 Realm,2019,new,35,10.83,13600,2018-11-06T08:29:52.000Z,fiberglass,gasoline,3,1050,,,outboard,,44155,US,FL
7171275,https://www.boattrader.com/listing/2019-blazer-1960-103641460/,power,power-center,Blazer,1960,2019,used,19,7.67,,2019-08-05T09:43:10.000Z,fiberglass,other,1,115,,,outboard,31995,34403,US,FL
7238637,https://www.boattrader.com/listing/2003-cranchi-mediterranee-50-103692327/,power,power-expresscruiser,Cranchi,Mediterranée 50,2003,used,50,14.17,45720,2019-10-03T07:49:27.000Z,fiberglass,diesel,2,1430,2003,2003,inboard,449000,16882,US,CT
6856501,https://www.boattrader.com/listing/2009-vicem-sport-yacht-103423981/,power,power-expresscruiser,Vicem,Sport Yacht,2009,used,66,18,,2018-09-26T13:03:16.000Z,composite,diesel,2,3100,,,inboard,1399000,53975,US,SC
7241744,https://www.boattrader.com/listing/2005-grady-white-marlin-300-103694598/,power,power-walk,Grady-White,Marlin 300,2005,used,30,10.58,,2019-10-05T19:12:55.000Z,fiberglass,gasoline,1,500,,,outboard,79900,266216,US,CT
7049450,https://www.boattrader.com/listing/2008-hatteras-72-motor-yacht-103560216/,power,power-motor,Hatteras,72 Motor Yacht,2008,used,72,20.17,160000,2019-04-15T06:28:09.000Z,fiberglass,diesel,2,3100,,,inboard,1949000,52419,US,FL
7117877,https://www.boattrader.com/listing/2020-sea-ray-spx-210-outboard-103666623/,power,power-other,Sea Ray,SPX 210 Outboard,2020,new,21,,,2019-06-17T10:07:06.000Z,fiberglass,gasoline,1,150,,,outboard,,44217,US,FL
7130363,https://www.boattrader.com/listing/2020-boston-whaler-420-outrage-103708639/,power,power-sportfish,Boston Whaler,420 Outrage,2020,new,42,13,22000,2019-06-27T10:06:35.000Z,fiberglass,gasoline,4,1600,,,outboard,,44103,US,FL
7193153,https://www.boattrader.com/listing/2020-yamaha-boats-212-s-103657720/,power,power-bowrider,Yamaha Boats,212 S,2020,new,21,8,,2019-08-23T10:09:59.000Z,fiberglass,gasoline,1,0,,,,56999,5680,US,FL
7264715,https://www.boattrader.com/listing/2007-sea-ray-290-sundancer-103710940/,power,power-cruiser,Sea Ray,290 Sundancer,2007,used,31.08,9.5,,2019-10-28T08:34:33.000Z,fiberglass,gasoline,1,220,,,,81500,148737,US,CA
7193906,https://www.boattrader.com/listing/2016-nautique-g23-103658359/,power,power-skiwake,Nautique,G23,2016,used,23,8.5,,2019-08-23T15:11:59.000Z,fiberglass,gasoline,1,375,,,inboard,98000,35081,US,FL
7135249,https://www.boattrader.com/listing/2020-nauticstar-25-xs-103698105/,power,power-center,NauticStar,25 XS,2020,new,25,,,2019-07-02T11:14:44.000Z,fiberglass,gasoline,2,300,,,outboard,,219342,US,FL
7262953,https://www.boattrader.com/listing/2017-regal-53-sport-coupe-103709833/,power,power-sportcruiser,Regal,53 Sport Coupe,2017,used,53,15.33,36000,2019-10-25T10:19:32.000Z,fiberglass,diesel,2,1100,,,inboard,779000,62788,US,MD
7264921,https://www.boattrader.com/listing/1990-key-west-1900-sportsman-103711120/,power,power-center,Key West,1900 Sportsman,1990,used,22,8,,2019-10-28T11:08:10.000Z,aluminum,gasoline,1,60,2006,2006,outboard,11900,34403,US,FL
7151461,https://www.boattrader.com/listing/2009-sea-fox-216-dc-103627309/,power,power-dualconsole,Sea Fox,216 Dc,2009,used,21,7,,2019-07-18T08:00:06.000Z,fiberglass,gasoline,1,175,2009,2009,outboard-4s,25900,32255,US,VA
7171211,https://www.boattrader.com/listing/1988-carver-aft-cabin-103641447/,power,power-cruiser,Carver,AFT CABIN,1988,used,39,,,2019-08-05T09:10:17.000Z,fiberglass,other,1,0,,,,68000,254939,US,KY
7264843,https://www.boattrader.com/listing/1999-cobia-206-coastal-deck-103711116/,power,power-deck,Cobia,206 Coastal Deck,1999,used,21,8.5,2500,2019-10-28T10:15:51.000Z,fiberglass,gasoline,1,150,1999,1999,outboard-2s,10850,267943,US,FL
7193329,https://www.boattrader.com/listing/2020-yamaha-boats-212-103657862/,power,power-bowrider,Yamaha Boats,212,2020,new,21,8,,2019-08-23T11:53:28.000Z,other,gasoline,1,0,,,,53799,5680,US,FL
7199302,https://www.boattrader.com/listing/2020-sea-ray-sdx-250-outboard-103708470/,power,power-other,Sea Ray,SDX 250 Outboard,2020,new,25,,,2019-08-29T09:05:47.000Z,fiberglass,gasoline,1,300,,,outboard,,44095,US,NJ
6889505,https://www.boattrader.com/listing/2015-sea-ray-l65-sundancer-103446476/,power,power-expresscruiser,Sea Ray,L65 Sundancer,2015,used,65,17.17,,2018-10-25T09:37:12.000Z,fiberglass,diesel,2,2300,2015,2015,inboard,1390000,10876,US,IL
7240184,https://www.boattrader.com/listing/2020-scout-177-sport-103693361/,power,power-sportfish,Scout,177 Sport,2020,new,17,7.25,1000,2019-10-04T07:13:07.000Z,fiberglass,gasoline,1,90,,,outboard,,44167,US,FL
7193244,https://www.boattrader.com/listing/1980-hardin-cutter-ketch-103657801/,sail,sail-cutter,Hardin,Cutter Ketch,1980,used,45,13.33,,2019-08-23T11:03:38.000Z,fiberglass,gasoline,1,80,,,inboard-outboard,45777,31314,US,FL
6840416,https://www.boattrader.com/listing/2019-four-winns-hd-200-103411795/,power,power-deck,Four Winns,HD 200,2019,new,20,8.33,3760,2018-09-12T09:24:40.000Z,fiberglass,gasoline,1,280,2019,2019,inboard-outboard,48888,12798,US,FL
7156128,https://www.boattrader.com/listing/2003-carver-530-voyager-hard-top-103632694/,power,power-trawler,Carver,530 Voyager Hard Top,2003,used,53,15.33,,2019-07-23T12:46:03.000Z,fiberglass,diesel,2,960,2003,2003,multiple,315000,57886,US,FL
7264916,https://www.boattrader.com/listing/2011-tracker--modelpro-team-175-txw-103711111/,power,power-aluminum,Tracker,ModelPro Team 175 TXW,2011,used,17,10.5,,2019-10-28T11:04:47.000Z,aluminum,gasoline,1,60,,,outboard,11900,34403,US,FL
7264899,https://www.boattrader.com/listing/2009-starcraft-legacy-103711114/,power,power-pontoon,Starcraft,Legacy,2009,used,25,8.5,,2019-10-28T10:52:51.000Z,aluminum,gasoline,1,50,2009,2009,,14500,12531,US,MI
7193345,https://www.boattrader.com/listing/2020-yamaha-boats-210-fsh-sport-103657870/,power,power-center,Yamaha Boats,210 FSH Sport,2020,new,21,8,,2019-08-23T12:00:13.000Z,fiberglass,gasoline,1,0,,,,48599,5680,US,FL
7133529,https://www.boattrader.com/listing/2020-sea-ray-sdx-250-outboard-103668294/,power,power-other,Sea Ray,SDX 250 Outboard,2020,new,25,,,2019-07-01T09:17:55.000Z,fiberglass,gasoline,1,300,,,outboard,,44183,US,FL
6907249,https://www.boattrader.com/listing/2019-four-winns-hd-180-103456357/,power,power-deck,Four Winns,HD 180,2019,new,18,8.33,3000,2018-11-11T07:54:59.000Z,fiberglass,gasoline,1,200,2019,2019,inboard-outboard,37888,12798,US,FL
7260351,https://www.boattrader.com/listing/2015-bennington-q2875-qcw-sport-tower-103707949/,power,power-pontoon,Bennington,Q2875 QCW Sport Tower,2015,used,29,8.5,,2019-10-23T13:22:03.000Z,aluminum,gasoline,1,380,2015,2015,inboard-outboard,82450,28802,US,OK
7201848,https://www.boattrader.com/listing/1999-pursuit-express-103664186/,power,power-sportfish,Pursuit,Express,1999,used,30,,,2019-09-01T08:28:16.000Z,fiberglass,gasoline,1,350,,,inboard,15000,260667,US,FL
7090049,https://www.boattrader.com/listing/2020-grady-white-canyon-376-103668430/,power,power-sportfish,Grady-White,Canyon 376,2020,new,37,13.17,13533,2019-05-21T14:13:33.000Z,other,gasoline,3,1275,,,outboard,,44185,US,TX
7256852,https://www.boattrader.com/listing/2012-sea-ray-310-sundancher-103705221/,power,power-expresscruiser,Sea Ray,310 Sundancher,2012,used,31,10,,2019-10-21T02:49:21.000Z,fiberglass,gasoline,1,260,,,inboard,134900,268228,US,FL
6904054,https://www.boattrader.com/listing/2019-boston-whaler-230-vantage-103454399/,power,power-sportfish,Boston Whaler,230 Vantage,2019,new,23,8.5,3900,2018-11-08T07:08:01.000Z,fiberglass,gasoline,1,300,,,outboard,,44167,US,FL
1079667,https://www.boattrader.com/listing/2010-buddy-davis-predator-express-102125335/,power,power-expresscruiser,Buddy Davis/Predator,Express,2010,new,35,12,16000,2008-12-02T11:24:57.000Z,fiberglass,diesel,2,0,,,,409000,18236,US,NJ
6853158,https://www.boattrader.com/listing/2019-four-winns-hd-240-103420491/,power,power-deck,Four Winns,HD 240,2019,new,24,8.42,4860,2018-09-24T07:31:32.000Z,fiberglass,gasoline,1,300,2019,2019,inboard-outboard,74888,12798,US,FL
6986186,https://www.boattrader.com/listing/2019-sea-ray-sdx-270-outboard-103507457/,power,power-other,Sea Ray,SDX 270 Outboard,2019,new,27,8.5,5660,2019-02-12T13:28:30.000Z,fiberglass,gasoline,1,300,,,outboard,,44183,US,FL
7264900,https://www.boattrader.com/listing/2020-alumacraft-prowler-175-103711100/,power,power-bass,Alumacraft,Prowler 175,2020,used,17,7,895,2019-10-28T10:52:51.000Z,aluminum,gasoline,1,70,,,outboard,19490,38385,US,SC
7264874,https://www.boattrader.com/listing/2020-alumacraft-prowler-175-103711097/,power,power-bass,Alumacraft,Prowler 175,2020,new,17,7,895,2019-10-28T10:41:57.000Z,aluminum,gasoline,1,50,,,outboard,16490,38385,US,SC
7263263,https://www.boattrader.com/listing/2019-mastercraft-xt22-103709968/,power,power-skiwake,Mastercraft,XT22,2019,used,22.33,8.5,4900,2019-10-25T14:02:41.000Z,fiberglass,gasoline,1,365,,,inboard,104900,58777,US,MA
7262905,https://www.boattrader.com/listing/2020-alumacraft-classic-165-sport-103709706/,power,power-fresh,Alumacraft,Classic 165 Sport,2020,new,16.33,6.83,955,2019-10-25T09:30:40.000Z,aluminum,gasoline,1,70,,,outboard,22990,38385,US,SC
7255651,https://www.boattrader.com/listing/2011-nor-tech-sport-center-console--103704466/,power,power-center,Nor-Tech,Sport Center Console,2011,used,39,9.67,,2019-10-18T13:42:21.000Z,fiberglass,gasoline,4,1200,,,outboard-4s,269900,40083,US,FL
7193532,https://www.boattrader.com/listing/2020-yamaha-boats-195-fsh-sport-103658015/,power,power-center,Yamaha Boats,195 FSH SPORT,2020,new,19,8.5,,2019-08-23T12:57:12.000Z,fiberglass,gasoline,1,0,,,,38479,5680,US,FL
7264911,https://www.boattrader.com/listing/1996-four-winns-190-horizon-103711110/,power,power-runabout,Four Winns,190 Horizon,1996,used,19,7,,2019-10-28T10:59:44.000Z,other,gasoline,1,190,,,,4995,55445,US,NH
7177054,https://www.boattrader.com/listing/2020-sea-ray-spx-230-outboard-103705392/,power,power-other,Sea Ray,SPX 230 Outboard,2020,new,23,,,2019-08-08T14:06:24.000Z,fiberglass,gasoline,1,200,,,outboard,,44173,US,FL
6863309,https://www.boattrader.com/listing/2019-sailfish-241-cc-103454005/,power,power-sportfish,Sailfish,241 CC,2019,new,24,8.5,5000,2018-10-03T10:12:17.000Z,fiberglass,gasoline,1,250,,,outboard,,44179,US,OH
6811940,https://www.boattrader.com/listing/2019-sea-ray-spx-210-outboard-103469543/,power,power-other,Sea Ray,SPX 210 Outboard,2019,new,21,,,2018-08-17T08:36:43.000Z,fiberglass,gasoline,1,150,,,outboard,,21313,US,SC
7264298,https://www.boattrader.com/listing/2013-sea-hunt-bx-22-br-103710712/,power,power-bay,Sea Hunt,BX 22 BR,2013,used,22,,,2019-10-27T18:42:47.000Z,fiberglass,,0,,,,,38700,269028,US,GA
7264663,https://www.boattrader.com/listing/2019-streamline-sport-edition-family-103710910/,power,power-center,Streamline,sport edition family,2019,used,27,,,2019-10-28T07:59:11.000Z,fiberglass,gasoline,1,0,,,outboard,139995,269064,US,FL
7175576,https://www.boattrader.com/listing/2007-sea-ray-260-sundeck-103645710/,power,power-deck,Sea Ray,260 Sundeck,2007,used,26,8.5,4960,2019-08-07T11:56:04.000Z,fiberglass,gasoline,1,320,2007,2007,inboard-outboard,29995,30052,US,SC
7244189,https://www.boattrader.com/listing/1995-fountaine-pajot-athena-38-103698092/,sail,sail-catamaran,Fountaine Pajot,Athena 38,1995,used,38,20.67,,2019-10-08T12:10:38.000Z,fiberglass,diesel,2,40,1995,1995,inboard,110000,6406,US,FL
7120561,https://www.boattrader.com/listing/1999-tiara-31-open-103605955/,power,power-expresscruiser,Tiara,31 Open,1999,used,31,12,,2019-06-19T10:26:35.000Z,fiberglass,gasoline,2,350,1998,1998,inboard,79000,15676,US,CA
7192553,https://www.boattrader.com/listing/2018-malibu-mlx-21-103657316/,power,power-skiwake,Malibu,MLX 21,2018,used,21,21,,2019-08-22T20:41:50.000Z,fiberglass,other,1,420,,,inboard,72000,258970,US,CA
7242500,https://www.boattrader.com/listing/1985-ocean-yachts-55-super-sport-103695122/,power,power-motor,Ocean Yachts,55 Super Sport,1985,used,55,16.33,58000,2019-10-07T08:58:25.000Z,fiberglass,diesel,2,1470,1985,1985,inboard,199000,27713,US,FL
7264893,https://www.boattrader.com/listing/2020-tige-22-rzx-103711107/,power,power-skiwake,Tige,22 rzx,2020,new,22,8.42,,2019-10-28T10:49:48.000Z,fiberglass,gasoline,1,400,2020,2020,v-drive,,34396,US,TX
7261812,https://www.boattrader.com/listing/2017-mastercraft-nxt-20-103708934/,power,power-skiwake,Mastercraft,NXT 20,2017,used,20,7.5,,2019-10-24T15:30:53.000Z,fiberglass,gasoline,1,350,,,inboard,57000,58777,US,MA
7215799,https://www.boattrader.com/listing/2019-seavee-370z-103677973/,power,power-center,SeaVee,370z,2019,used,37,10.5,11500,2019-09-12T10:09:12.000Z,fiberglass,gasoline,3,1050,2018,2018,outboard-4s,399000,29999,US,FL
