id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,city,country,state,zip
6655265,https://www.boattrader.com/listing/2018-starcraft-ex20-c-103276822/,power,power-pontoon,Starcraft,EX20 C,2018,new,20,102,,2018-03-21T19:27:28.000Z,aluminum,other,1,Six Mile,US,SC,29682
7139957,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103619697/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-07-06T19:02:14.000Z,fiberglass,other,1,Miami,US,FL,33166
7216583,https://www.boattrader.com/listing/2020-sportsman-open-252-center-console-103675520/,power,power-center,Sportsman,Open 252 Center Console,2020,new,25,9,,2019-09-12T19:02:24.000Z,fiberglass,other,1,Miami,US,FL,33166
7056866,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103559010/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-04-19T19:16:01.000Z,fiberglass,other,1,Miami,US,FL,33166
7246058,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2400-ob-103697482/,power,power-deck,Hurricane,SUNDECK SD 2400 OB,2019,new,24,9,,2019-10-09T19:03:20.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7238138,https://www.boattrader.com/listing/2020-cobia-262-center-console-103692108/,power,power-center,Cobia,262 Center Console,2020,new,26,9,,2019-10-02T19:02:11.000Z,fiberglass,other,1,Miami,US,FL,33166
7012385,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103525969/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-03-09T18:05:30.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7153289,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103628599/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-07-19T19:02:03.000Z,fiberglass,other,1,Miami,US,FL,33166
7248617,https://www.boattrader.com/listing/2020-sportsman-masters-267oe-103699225/,power,power-bay,Sportsman,Masters 267OE,2020,new,27,9,,2019-10-11T19:01:58.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7169027,https://www.boattrader.com/listing/2018-skeeter-250-zx-103639669/,power,power-bass,Skeeter,250 Zx,2018,used,21,94,,2019-08-02T19:01:45.000Z,fiberglass,other,1,Lincolnton,US,GA,30817
7085864,https://www.boattrader.com/listing/2019-sea-fox-288-commander-103582205/,power,power-center,Sea Fox,288 Commander,2019,new,28,,,2019-05-17T05:07:47.000Z,fiberglass,other,1,Ocala,US,FL,34482
6862059,https://www.boattrader.com/listing/1989-alerion-alerion-28-103429079/,sail,sail-day,Alerion,Alerion 28,1989,used,28,8.25,,2018-10-02T09:22:24.000Z,fiberglass,diesel,1,Stratford,US,CT,06615
7253202,https://www.boattrader.com/listing/2017-mastercraft-xt23-103702021/,power,power-skiwake,Mastercraft,XT23,2017,used,23.33,8.5,,2019-10-16T19:10:17.000Z,fiberglass,gasoline,1,Page,US,AZ,86040
7253199,https://www.boattrader.com/listing/2014-sea-hunt-ultra-211-103702025/,power,power-center,Sea Hunt,Ultra 211,2014,used,21,8.17,,2019-10-16T19:02:24.000Z,fiberglass,gasoline,1,South Miami,US,FL,33189
6746281,https://www.boattrader.com/listing/2006-angler-204-fx-limited-edition-103342015/,power,power-center,Angler,204 FX Limited Edition,2006,used,20,8,2000,2018-06-14T00:00:00.000Z,fiberglass,gasoline,1,Inverness,US,FL,34452
7229737,https://www.boattrader.com/listing/2000-boston-whaler-conquest-21-103684628/,power,power-walk,Boston Whaler,Conquest 21,2000,used,21,8,,2019-09-25T08:50:06.000Z,fiberglass,gasoline,1,Brooklyn,US,NY,11235
7183065,https://www.boattrader.com/listing/2013-sea-fox-256-center-console-103651115/,power,power-center,Sea Fox,256 Center Console,2013,used,25,9,,2019-08-14T19:02:19.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
6968205,https://www.boattrader.com/listing/2019-sportsman-masters-247-bay-boat-103495602/,power,power-bay,Sportsman,Masters 247 Bay Boat,2019,new,24,9,,2019-01-24T18:09:15.000Z,fiberglass,other,1,Islamorada,US,FL,33036
6968208,https://www.boattrader.com/listing/2019-sportsman-masters-247-bay-boat-103495588/,power,power-bay,Sportsman,Masters 247 Bay Boat,2019,new,24,9,,2019-01-24T18:09:17.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7151056,https://www.boattrader.com/listing/2019-pathfinder-2600-hps-bay-boat-103627048/,power,power-bay,Pathfinder,2600 HPS Bay Boat,2019,new,26,9,,2019-07-17T19:01:43.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7253191,https://www.boattrader.com/listing/2020-sylvan-mirage-820-cruise-103702026/,power,power-pontoon,Sylvan,Mirage 820 Cruise,2020,new,20.83,8,1675,2019-10-16T18:47:32.000Z,aluminum,gasoline,1,Tampa,US,FL,33610
6968203,https://www.boattrader.com/listing/2019-sportsman-masters-247-bay-boat-103495599/,power,power-bay,Sportsman,Masters 247 Bay Boat,2019,new,24,9,,2019-01-24T18:09:15.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7250398,https://www.boattrader.com/listing/1999-godfrey-hurricane-226-103700403/,power,power-deck,Godfrey,Hurricane 226,1999,used,226,,,2019-10-14T19:02:50.000Z,aluminum,other,1,Lake Havasu City,US,,86403
7189534,https://www.boattrader.com/listing/2005-rinker-captiva-103655298/,power,power-bowrider,Rinker,Captiva,2005,used,23,,,2019-08-20T19:01:43.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7036096,https://www.boattrader.com/listing/2006-stingray-195-cx-103543286/,power,power-bowrider,Stingray,195 Cx,2006,used,20,,,2019-04-01T19:15:29.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7153294,https://www.boattrader.com/listing/2019-cobia-262-center-console-103628611/,power,power-center,Cobia,262 Center Console,2019,new,26,9,,2019-07-19T19:02:03.000Z,fiberglass,other,1,Miami,US,FL,33166
6820858,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-187-ob-103396743/,power,power-deck,Hurricane,SUNDECK SD 187 OB,2019,new,19,9,,2018-08-25T21:12:21.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7015732,https://www.boattrader.com/listing/2019-nauticstar-215xts-103528350/,power,power-bay,NauticStar,215XTS,2019,new,21,98,,2019-03-12T19:06:29.000Z,fiberglass,other,1,Lincolnton,US,GA,30817
7216582,https://www.boattrader.com/listing/2020-sportsman-open-252-center-console-103675521/,power,power-center,Sportsman,Open 252 Center Console,2020,new,25,9,,2019-09-12T19:02:24.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
6943861,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2486-ob-103478795/,power,power-deck,Hurricane,SunDeck SD 2486 OB,2019,new,24,9,,2018-12-22T18:08:58.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
6949309,https://www.boattrader.com/listing/2019-sportsman-heritage-211-center-console-103482707/,power,power-center,Sportsman,Heritage 211 Center Console,2019,new,21,9,,2019-01-05T18:07:29.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7194781,https://www.boattrader.com/listing/2020-sportsman-masters-247-bay-boat-103659046/,power,power-bay,Sportsman,Masters 247 Bay Boat,2020,new,24,9,,2019-08-24T19:02:03.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7227696,https://www.boattrader.com/listing/1995-eliminator-eagle-23-103683491/,power,power-cuddy,Eliminator,Eagle  23,1995,used,23,,,2019-09-23T19:01:54.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7227697,https://www.boattrader.com/listing/2002-htm2-ss-24-103683492/,power,power-cuddy,Htm2,SS 24,2002,used,24,,,2019-09-23T19:01:54.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7243432,https://www.boattrader.com/listing/2005-four-winns-264-funship-103695704/,power,power-bowrider,Four Winns,264 Funship,2005,used,28,,,2019-10-07T19:02:20.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7056865,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103559011/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-04-19T19:16:00.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7153297,https://www.boattrader.com/listing/2019-cobia-262-center-console-103628604/,power,power-center,Cobia,262 Center Console,2019,new,26,9,,2019-07-19T19:02:04.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7090378,https://www.boattrader.com/listing/2019-sylvan-8522-dlz-bar-103585480/,power,power-pontoon,Sylvan,8522 DLZ BAR,2019,new,22,102,,2019-05-21T21:05:32.000Z,aluminum,other,1,Lincolnton,US,GA,30817
7099606,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103592581/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-06-01T01:09:20.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7241740,https://www.boattrader.com/listing/2020-sportsman-masters-247-bay-boat-103694591/,power,power-bay,Sportsman,Masters 247 Bay Boat,2020,new,24,9,,2019-10-05T19:03:16.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7201756,https://www.boattrader.com/listing/2020-cobia-350-center-console-103664142/,power,power-center,Cobia,350 CENTER CONSOLE,2020,new,34,11,,2019-08-31T19:01:57.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
6943867,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2486-ob-103478797/,power,power-deck,Hurricane,SunDeck SD 2486 OB,2019,new,24,9,,2018-12-22T18:09:01.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
6949312,https://www.boattrader.com/listing/2019-sportsman-heritage-211-center-console-103482706/,power,power-center,Sportsman,Heritage 211 Center Console,2019,new,21,9,,2019-01-05T18:07:35.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7042426,https://www.boattrader.com/listing/2019-sportsman-heritage-241-center-console-103547837/,power,power-center,Sportsman,Heritage 241 Center Console,2019,new,24,9,,2019-04-08T09:57:33.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7191142,https://www.boattrader.com/listing/2020-tidewater-2110-baymax-103656294/,power,power-bay,Tidewater,2110 Baymax,2020,new,21,98,,2019-08-21T19:02:15.000Z,fiberglass,other,1,Lincolnton,US,GA,30817
7225501,https://www.boattrader.com/listing/2007-sea-doo-speedster-103681978/,power,power-jet,Sea-Doo,Speedster,2007,used,13,,,2019-09-20T19:02:07.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7151062,https://www.boattrader.com/listing/2019-pathfinder-2600-trs-103627055/,power,power-bay,Pathfinder,2600 TRS,2019,new,26,9,,2019-07-17T19:02:49.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7132126,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103614042/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-06-28T19:02:13.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7241743,https://www.boattrader.com/listing/2020-cobia-280-center-console-103694592/,power,power-center,Cobia,280 Center Console,2020,new,28,10,,2019-10-05T19:03:16.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
6820852,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-187-ob-103396750/,power,power-deck,Hurricane,SUNDECK SD 187 OB,2019,new,19,9,,2018-08-25T21:12:20.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7091602,https://www.boattrader.com/listing/2019-sylvan-8522-dlz-103586555/,power,power-pontoon,Sylvan,8522 DLZ,2019,new,22,102,,2019-05-22T19:36:48.000Z,aluminum,other,1,Lincolnton,US,GA,30817
7246057,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2400-ob-103697477/,power,power-deck,Hurricane,SUNDECK SD 2400 OB,2019,new,24,9,,2019-10-09T19:03:20.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7148526,https://www.boattrader.com/listing/1999-sea-ray-signature-select-103625284/,power,power-bowrider,Sea Ray,Signature Select,1999,used,23,,,2019-07-15T19:02:41.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
6947803,https://www.boattrader.com/listing/2019-sportsman-masters-207-bay-boat-103481587/,power,power-bay,Sportsman,Masters 207 Bay Boat,2019,new,20,8,,2019-01-03T18:06:29.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7020439,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103531574/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-03-17T19:08:12.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7140241,https://www.boattrader.com/listing/2019-sportsman-open-232-center-console-103619894/,power,power-center,Sportsman,Open 232 Center Console,2019,new,23,9,,2019-07-07T19:03:07.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7042408,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-236sb-103547819/,power,power-deck,Hurricane,FunDeck FD 236SB,2019,new,24,9,,2019-04-08T09:55:02.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
6898837,https://www.boattrader.com/listing/2019-sylvan-8522-lz-mirage-103451665/,power,power-pontoon,Sylvan,8522 LZ MIRAGE,2019,new,22,102,,2018-11-02T19:05:15.000Z,aluminum,other,1,Lincolnton,US,GA,30817
7238146,https://www.boattrader.com/listing/2020-sportsman-heritage-231-center-console-103692111/,power,power-center,Sportsman,Heritage 231 Center Console,2020,new,23,9,,2019-10-02T19:02:37.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7233294,https://www.boattrader.com/listing/1978-cobalt-open-bow-103687201/,power,power-bowrider,Cobalt,Open Bow,1978,used,18,,,2019-09-27T19:02:14.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7153306,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103628617/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-07-19T19:02:24.000Z,fiberglass,other,1,Islamorada,US,FL,33036
6947800,https://www.boattrader.com/listing/2019-sportsman-masters-207-bay-boat-103481589/,power,power-bay,Sportsman,Masters 207 Bay Boat,2019,new,20,8,,2019-01-03T18:06:25.000Z,fiberglass,other,1,Miami,US,FL,33166
6845503,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-187-ob-103415260/,power,power-deck,Hurricane,SUNDECK SD 187 OB,2019,new,19,9,,2018-09-16T19:03:51.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
6733294,https://www.boattrader.com/listing/2018-starcraft-scx-211-ob-103333018/,power,power-deck,Starcraft,SCX 211 OB,2018,new,22,102,,2018-06-03T05:38:21.000Z,fiberglass,other,1,Lincolnton,US,GA,30817
7091590,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2400-ob-103586546/,power,power-deck,Hurricane,SUNDECK SD 2400 OB,2019,new,24,9,,2019-05-22T19:12:48.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7172355,https://www.boattrader.com/listing/2000-glastron-gx-185-103642434/,power,power-bowrider,Glastron,GX 185,2000,used,18,,,2019-08-05T19:01:14.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7229136,https://www.boattrader.com/listing/2007-crownline-21-ss-103684280/,power,power-bowrider,Crownline,21 SS,2007,used,21,,,2019-09-24T19:01:53.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7140238,https://www.boattrader.com/listing/2019-sportsman-open-232-center-console-103619896/,power,power-center,Sportsman,Open 232 Center Console,2019,new,23,9,,2019-07-07T19:03:07.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7020442,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103531581/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-03-17T19:08:13.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7238143,https://www.boattrader.com/listing/2020-sportsman-heritage-231-center-console-103692106/,power,power-center,Sportsman,Heritage 231 Center Console,2020,new,23,9,,2019-10-02T19:02:36.000Z,fiberglass,other,1,Miami,US,FL,33166
7042402,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-236sb-103547835/,power,power-deck,Hurricane,FunDeck FD 236SB,2019,new,24,9,,2019-04-08T09:54:57.000Z,fiberglass,other,1,Islamorada,US,FL,33036
6845506,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-187-ob-103415258/,power,power-deck,Hurricane,SUNDECK SD 187 OB,2019,new,19,9,,2018-09-16T19:03:57.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7042399,https://www.boattrader.com/listing/2019-sportsman-heritage-211-center-console-103547854/,power,power-center,Sportsman,Heritage 211 Center Console,2019,new,21,9,,2019-04-08T09:53:15.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7221445,https://www.boattrader.com/listing/2020-cobia-262-center-console-103679124/,power,power-center,Cobia,262 Center Console,2020,new,26,9,,2019-09-17T19:02:17.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7047946,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103552629/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2019-04-12T15:22:55.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7153303,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103628614/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-07-19T19:02:24.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7215075,https://www.boattrader.com/listing/2020-sportsman-open-212-center-console-103674660/,power,power-center,Sportsman,Open 212 Center Console,2020,new,21,9,,2019-09-11T19:02:46.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7139965,https://www.boattrader.com/listing/2019-sportsman-open-242-center-console-103619689/,power,power-center,Sportsman,Open 242 Center Console,2019,new,24,9,,2019-07-06T19:02:15.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7129690,https://www.boattrader.com/listing/2019-blackfin-242cc-center-console-103612269/,power,power-center,Blackfin,242CC Center Console,2019,new,25,9,,2019-06-26T19:02:20.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7129687,https://www.boattrader.com/listing/2019-blackfin-272dc-dual-console-103612278/,power,power-dualconsole,Blackfin,272DC Dual Console,2019,new,27,9,,2019-06-26T19:01:56.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7065070,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103565271/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2019-04-27T19:11:43.000Z,fiberglass,other,1,Miami,US,FL,33166
7047939,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103552634/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2019-04-12T15:22:47.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7082802,https://www.boattrader.com/listing/2019-starcraft-ex-20-r-103580106/,power,power-pontoon,Starcraft,EX 20 R,2019,new,20,102,,2019-05-14T19:03:07.000Z,aluminum,other,1,Lincolnton,US,GA,30817
7215076,https://www.boattrader.com/listing/2020-sportsman-open-212-center-console-103674655/,power,power-center,Sportsman,Open 212 Center Console,2020,new,21,9,,2019-09-11T19:02:46.000Z,fiberglass,other,1,Miami,US,FL,33166
6947805,https://www.boattrader.com/listing/2019-sportsman-masters-207-bay-boat-103481591/,power,power-bay,Sportsman,Masters 207 Bay Boat,2019,new,20,8,,2019-01-03T18:06:31.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7012380,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103525963/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-03-09T18:05:29.000Z,fiberglass,other,1,Miami,US,FL,33166
7008234,https://www.boattrader.com/listing/2014-mako-18-lts-103522216/,power,power-flats,Mako,18 LTS,2014,used,19,8,,2019-03-06T18:01:43.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7192537,https://www.boattrader.com/listing/2020-cobia-240-cc-center-console-103657304/,power,power-center,Cobia,240 CC Center Console,2020,new,24,9,,2019-08-22T19:02:13.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7023904,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-226-ob-103534117/,power,power-deck,Hurricane,FunDeck FD 226 OB,2019,new,22,8,,2019-03-20T19:07:59.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
